Date,Sd Cd,Sd Nm,Sgg Cd,Sgg Nm,Title,Category1,Value,Unit
2020-09-01,42,강원도,42770,정선군,고령인구비율,고령인구비율,27.7302738391601,%
2020-09-01,42,강원도,42770,정선군,고령인구비율,전체인구,36956,명
2020-09-01,42,강원도,42780,철원군,고령인구비율,65세이상인구,10117,명
2020-09-01,42,강원도,42780,철원군,고령인구비율,고령인구비율,22.5830933726199,%
2020-09-01,42,강원도,42780,철원군,고령인구비율,전체인구,44799,명
2020-09-01,42,강원도,42790,화천군,고령인구비율,65세이상인구,5555,명
2020-09-01,42,강원도,42790,화천군,고령인구비율,고령인구비율,22.3496278414806,%
2020-09-01,42,강원도,42790,화천군,고령인구비율,전체인구,24855,명
2020-09-01,42,강원도,42800,양구군,고령인구비율,65세이상인구,4651,명
2020-09-01,42,강원도,42800,양구군,고령인구비율,고령인구비율,20.8424826349989,%
2020-09-01,42,강원도,42800,양구군,고령인구비율,전체인구,22315,명
2020-09-01,42,강원도,42810,인제군,고령인구비율,65세이상인구,6478,명
2020-09-01,42,강원도,42810,인제군,고령인구비율,고령인구비율,20.5403005897647,%
2020-09-01,42,강원도,42810,인제군,고령인구비율,전체인구,31538,명
2020-09-01,42,강원도,42820,고성군,고령인구비율,65세이상인구,7898,명
2020-09-01,42,강원도,42820,고성군,고령인구비율,고령인구비율,29.4844514129988,%
2020-09-01,42,강원도,42820,고성군,고령인구비율,전체인구,26787,명
2020-09-01,42,강원도,42830,양양군,고령인구비율,65세이상인구,8260,명
2020-09-01,42,강원도,42830,양양군,고령인구비율,고령인구비율,29.563350035791,%
2020-09-01,42,강원도,42830,양양군,고령인구비율,전체인구,27940,명
2020-09-01,43,충청북도,43000,전체,고령인구비율,65세이상인구,284676,명
2020-09-01,43,충청북도,43000,전체,고령인구비율,고령인구비율,17.8085448185089,%
2020-09-01,43,충청북도,43000,전체,고령인구비율,전체인구,1598536,명
2020-09-01,43,충청북도,43110,청주시,고령인구비율,65세이상인구,111730,명
2020-09-01,43,충청북도,43110,청주시,고령인구비율,고령인구비율,13.236426532087,%
2020-09-01,43,충청북도,43110,청주시,고령인구비율,전체인구,844110,명
2020-09-01,43,충청북도,43130,충주시,고령인구비율,65세이상인구,41388,명
2020-09-01,43,충청북도,43130,충주시,고령인구비율,고령인구비율,19.6805500739423,%
2020-09-01,43,충청북도,43130,충주시,고령인구비율,전체인구,210299,명
2020-09-01,43,충청북도,43150,제천시,고령인구비율,65세이상인구,28887,명
2020-09-01,43,충청북도,43150,제천시,고령인구비율,고령인구비율,21.6794500397761,%
2020-09-01,43,충청북도,43150,제천시,고령인구비율,전체인구,133246,명
2020-09-01,43,충청북도,43720,보은군,고령인구비율,65세이상인구,11176,명
2020-09-01,43,충청북도,43720,보은군,고령인구비율,고령인구비율,34.3644302318431,%
2020-09-01,43,충청북도,43720,보은군,고령인구비율,전체인구,32522,명
2020-09-01,43,충청북도,43730,옥천군,고령인구비율,65세이상인구,15006,명
2020-09-01,43,충청북도,43730,옥천군,고령인구비율,고령인구비율,29.5713863434821,%
2020-09-01,43,충청북도,43730,옥천군,고령인구비율,전체인구,50745,명
2020-09-01,43,충청북도,43740,영동군,고령인구비율,65세이상인구,14979,명
2020-09-01,43,충청북도,43740,영동군,고령인구비율,고령인구비율,31.4163468193544,%
2020-09-01,43,충청북도,43740,영동군,고령인구비율,전체인구,47679,명
2020-09-01,43,충청북도,43745,증평군,고령인구비율,65세이상인구,6370,명
2020-09-01,43,충청북도,43745,증평군,고령인구비율,고령인구비율,17.1596357954852,%
2020-09-01,43,충청북도,43745,증평군,고령인구비율,전체인구,37122,명
2020-09-01,43,충청북도,43750,진천군,고령인구비율,65세이상인구,13563,명
2020-09-01,43,충청북도,43750,진천군,고령인구비율,고령인구비율,16.4675457128287,%
2020-09-01,43,충청북도,43750,진천군,고령인구비율,전체인구,82362,명
2020-09-01,43,충청북도,43760,괴산군,고령인구비율,65세이상인구,12826,명
2020-09-01,43,충청북도,43760,괴산군,고령인구비율,고령인구비율,34.323485335046,%
2020-09-01,43,충청북도,43760,괴산군,고령인구비율,전체인구,37368,명
2020-09-01,43,충청북도,43770,음성군,고령인구비율,65세이상인구,19794,명
2020-09-01,43,충청북도,43770,음성군,고령인구비율,고령인구비율,21.099421188961,%
2020-09-01,43,충청북도,43770,음성군,고령인구비율,전체인구,93813,명
2020-09-01,43,충청북도,43800,단양군,고령인구비율,65세이상인구,8957,명
2020-09-01,43,충청북도,43800,단양군,고령인구비율,고령인구비율,30.6012982576016,%
2020-09-01,43,충청북도,43800,단양군,고령인구비율,전체인구,29270,명
2020-09-01,44,충청남도,44000,전체,고령인구비율,65세이상인구,401478,명
2020-09-01,44,충청남도,44000,전체,고령인구비율,고령인구비율,18.9326493627388,%
2020-09-01,44,충청남도,44000,전체,고령인구비율,전체인구,2120559,명
2020-09-01,44,충청남도,44130,천안시,고령인구비율,65세이상인구,71067,명
2020-09-01,44,충청남도,44130,천안시,고령인구비율,고령인구비율,10.7894696889186,%
2020-09-01,44,충청남도,44130,천안시,고령인구비율,전체인구,658670,명
2020-09-01,44,충청남도,44150,공주시,고령인구비율,65세이상인구,27505,명
2020-09-01,44,충청남도,44150,공주시,고령인구비율,고령인구비율,26.147425659746,%
2020-09-01,44,충청남도,44150,공주시,고령인구비율,전체인구,105192,명
2020-09-01,44,충청남도,44180,보령시,고령인구비율,65세이상인구,25976,명
2020-09-01,44,충청남도,44180,보령시,고령인구비율,고령인구비율,25.8686451227406,%
2020-09-01,44,충청남도,44180,보령시,고령인구비율,전체인구,100415,명
2020-09-01,44,충청남도,44200,아산시,고령인구비율,65세이상인구,41759,명
2020-09-01,44,충청남도,44200,아산시,고령인구비율,고령인구비율,13.287111574955,%
2020-09-01,44,충청남도,44200,아산시,고령인구비율,전체인구,314282,명
2020-09-01,44,충청남도,44210,서산시,고령인구비율,65세이상인구,32187,명
2020-09-01,44,충청남도,44210,서산시,고령인구비율,고령인구비율,18.3579535732618,%
2020-09-01,44,충청남도,44210,서산시,고령인구비율,전체인구,175330,명
2020-09-01,44,충청남도,44230,논산시,고령인구비율,65세이상인구,30962,명
2020-09-01,44,충청남도,44230,논산시,고령인구비율,고령인구비율,26.4122293689113,%
2020-09-01,44,충청남도,44230,논산시,고령인구비율,전체인구,117226,명
2020-09-01,44,충청남도,44250,계룡시,고령인구비율,65세이상인구,5016,명
2020-09-01,44,충청남도,44250,계룡시,고령인구비율,고령인구비율,11.7166148886968,%
2020-09-01,44,충청남도,44250,계룡시,고령인구비율,전체인구,42811,명
2020-09-01,44,충청남도,44270,당진시,고령인구비율,65세이상인구,31046,명
2020-09-01,44,충청남도,44270,당진시,고령인구비율,고령인구비율,18.7034236795971,%
2020-09-01,44,충청남도,44270,당진시,고령인구비율,전체인구,165991,명
2020-09-01,44,충청남도,44710,금산군,고령인구비율,65세이상인구,16002,명
2020-09-01,44,충청남도,44710,금산군,고령인구비율,고령인구비율,31.0338808835793,%
2020-09-01,44,충청남도,44710,금산군,고령인구비율,전체인구,51563,명
2020-09-01,44,충청남도,44760,부여군,고령인구비율,65세이상인구,22586,명
2020-09-01,44,충청남도,44760,부여군,고령인구비율,고령인구비율,34.4230564065048,%
2020-09-01,44,충청남도,44760,부여군,고령인구비율,전체인구,65613,명
2020-09-01,44,충청남도,44770,서천군,고령인구비율,65세이상인구,18897,명
2020-09-01,44,충청남도,44770,서천군,고령인구비율,고령인구비율,36.3222235036328,%
2020-09-01,44,충청남도,44770,서천군,고령인구비율,전체인구,52026,명
2020-09-01,44,충청남도,44790,청양군,고령인구비율,65세이상인구,11017,명
2020-09-01,44,충청남도,44790,청양군,고령인구비율,고령인구비율,35.7729648991785,%
2020-09-01,44,충청남도,44790,청양군,고령인구비율,전체인구,30797,명
2020-09-01,44,충청남도,44800,홍성군,고령인구비율,65세이상인구,23746,명
2020-09-01,44,충청남도,44800,홍성군,고령인구비율,고령인구비율,23.7676285419732,%
2020-09-01,44,충청남도,44800,홍성군,고령인구비율,전체인구,99909,명
2020-09-01,44,충청남도,44810,예산군,고령인구비율,65세이상인구,24464,명
2020-09-01,44,충청남도,44810,예산군,고령인구비율,고령인구비율,31.2160265407681,%
2020-09-01,44,충청남도,44810,예산군,고령인구비율,전체인구,78370,명
2020-09-01,44,충청남도,44825,태안군,고령인구비율,65세이상인구,19248,명
2020-09-01,44,충청남도,44825,태안군,고령인구비율,고령인구비율,30.8639599769098,%
2020-09-01,44,충청남도,44825,태안군,고령인구비율,전체인구,62364,명
2020-09-01,45,전라북도,45000,전체,고령인구비율,65세이상인구,382852,명
2020-09-01,45,전라북도,45000,전체,고령인구비율,고령인구비율,21.1937173702324,%
2020-09-01,45,전라북도,45000,전체,고령인구비율,전체인구,1806441,명
2020-09-01,45,전라북도,45110,전주시,고령인구비율,65세이상인구,97328,명
2020-09-01,45,전라북도,45110,전주시,고령인구비율,고령인구비율,14.8210413468801,%
2020-09-01,45,전라북도,45110,전주시,고령인구비율,전체인구,656688,명
2020-09-01,45,전라북도,45130,군산시,고령인구비율,65세이상인구,50123,명
2020-09-01,45,전라북도,45130,군산시,고령인구비율,고령인구비율,18.700867456394,%
2020-09-01,45,전라북도,45130,군산시,고령인구비율,전체인구,268025,명
2020-09-01,45,전라북도,45140,익산시,고령인구비율,65세이상인구,55567,명
2020-09-01,45,전라북도,45140,익산시,고령인구비율,고령인구비율,19.6305429160896,%
2020-09-01,45,전라북도,45140,익산시,고령인구비율,전체인구,283064,명
2020-09-01,45,전라북도,45180,정읍시,고령인구비율,65세이상인구,30100,명
2020-09-01,45,전라북도,45180,정읍시,고령인구비율,고령인구비율,27.6240558721768,%
2020-09-01,45,전라북도,45180,정읍시,고령인구비율,전체인구,108963,명
2020-09-01,45,전라북도,45190,남원시,고령인구비율,65세이상인구,22575,명
2020-09-01,45,전라북도,45190,남원시,고령인구비율,고령인구비율,27.9030962239664,%
2020-09-01,45,전라북도,45190,남원시,고령인구비율,전체인구,80905,명
2020-09-01,45,전라북도,45210,김제시,고령인구비율,65세이상인구,26224,명
2020-09-01,45,전라북도,45210,김제시,고령인구비율,고령인구비율,31.627951853728,%
2020-09-01,45,전라북도,45210,김제시,고령인구비율,전체인구,82914,명
2020-09-01,45,전라북도,45710,완주군,고령인구비율,65세이상인구,21212,명
2020-09-01,45,전라북도,45710,완주군,고령인구비율,고령인구비율,23.1052436659913,%
2020-09-01,45,전라북도,45710,완주군,고령인구비율,전체인구,91806,명
2020-09-01,45,전라북도,45720,진안군,고령인구비율,65세이상인구,8830,명
2020-09-01,45,전라북도,45720,진안군,고령인구비율,고령인구비율,34.7036629460777,%
2020-09-01,45,전라북도,45720,진안군,고령인구비율,전체인구,25444,명
2020-09-01,45,전라북도,45730,무주군,고령인구비율,65세이상인구,8022,명
2020-09-01,45,전라북도,45730,무주군,고령인구비율,고령인구비율,33.3804926764314,%
2020-09-01,45,전라북도,45730,무주군,고령인구비율,전체인구,24032,명
2020-09-01,45,전라북도,45740,장수군,고령인구비율,65세이상인구,7504,명
2020-09-01,45,전라북도,45740,장수군,고령인구비율,고령인구비율,33.8796333920267,%
2020-09-01,45,전라북도,45740,장수군,고령인구비율,전체인구,22149,명
2020-09-01,45,전라북도,45750,임실군,고령인구비율,65세이상인구,9941,명
2020-09-01,45,전라북도,45750,임실군,고령인구비율,고령인구비율,36.0625408111442,%
2020-09-01,45,전라북도,45750,임실군,고령인구비율,전체인구,27566,명
2020-09-01,45,전라북도,45770,순창군,고령인구비율,65세이상인구,9431,명
2020-09-01,45,전라북도,45770,순창군,고령인구비율,고령인구비율,33.8380395393061,%
2020-09-01,45,전라북도,45770,순창군,고령인구비율,전체인구,27871,명
2020-09-01,45,전라북도,45790,고창군,고령인구비율,65세이상인구,18691,명
2020-09-01,45,전라북도,45790,고창군,고령인구비율,고령인구비율,34.1975263466042,%
2020-09-01,45,전라북도,45790,고창군,고령인구비율,전체인구,54656,명
2020-09-01,45,전라북도,45800,부안군,고령인구비율,65세이상인구,17304,명
2020-09-01,45,전라북도,45800,부안군,고령인구비율,고령인구비율,33.0493907330303,%
2020-09-01,45,전라북도,45800,부안군,고령인구비율,전체인구,52358,명
2020-09-01,46,전라남도,46000,전체,고령인구비율,65세이상인구,432929,명
2020-09-01,46,전라남도,46000,전체,고령인구비율,고령인구비율,23.3873581672541,%
2020-09-01,46,전라남도,46000,전체,고령인구비율,전체인구,1851124,명
2020-09-01,46,전라남도,46110,목포시,고령인구비율,65세이상인구,37461,명
2020-09-01,46,전라남도,46110,목포시,고령인구비율,고령인구비율,16.5988727601425,%
2020-09-01,46,전라남도,46110,목포시,고령인구비율,전체인구,225684,명
2020-09-01,46,전라남도,46130,여수시,고령인구비율,65세이상인구,54007,명
2020-09-01,46,전라남도,46130,여수시,고령인구비율,고령인구비율,19.2507440874013,%
2020-09-01,46,전라남도,46130,여수시,고령인구비율,전체인구,280545,명
2020-09-01,46,전라남도,46150,순천시,고령인구비율,65세이상인구,43930,명
2020-09-01,46,전라남도,46150,순천시,고령인구비율,고령인구비율,15.5669737774628,%
2020-09-01,46,전라남도,46150,순천시,고령인구비율,전체인구,282200,명
2020-09-01,46,전라남도,46170,나주시,고령인구비율,65세이상인구,25842,명
2020-09-01,46,전라남도,46170,나주시,고령인구비율,고령인구비율,22.56509666265,%
2020-09-01,46,전라남도,46170,나주시,고령인구비율,전체인구,114522,명
2020-09-01,46,전라남도,46230,광양시,고령인구비율,65세이상인구,19844,명
2020-09-01,46,전라남도,46230,광양시,고령인구비율,고령인구비율,13.1549639372083,%
2020-09-01,46,전라남도,46230,광양시,고령인구비율,전체인구,150848,명
2020-09-01,46,전라남도,46710,담양군,고령인구비율,65세이상인구,14309,명
2020-09-01,46,전라남도,46710,담양군,고령인구비율,고령인구비율,31.1485045060734,%
2020-09-01,46,전라남도,46710,담양군,고령인구비율,전체인구,45938,명
2020-09-01,46,전라남도,46720,곡성군,고령인구비율,65세이상인구,10169,명
2020-09-01,46,전라남도,46720,곡성군,고령인구비율,고령인구비율,36.094842579775,%
2020-09-01,46,전라남도,46720,곡성군,고령인구비율,전체인구,28173,명
2020-09-01,46,전라남도,46730,구례군,고령인구비율,65세이상인구,8828,명
2020-09-01,46,전라남도,46730,구례군,고령인구비율,고령인구비율,34.4171539961014,%
2020-09-01,46,전라남도,46730,구례군,고령인구비율,전체인구,25650,명
2020-09-01,46,전라남도,46770,고흥군,고령인구비율,65세이상인구,26212,명
2020-09-01,46,전라남도,46770,고흥군,고령인구비율,고령인구비율,40.9019271280331,%
2020-09-01,46,전라남도,46770,고흥군,고령인구비율,전체인구,64085,명
2020-09-01,46,전라남도,46780,보성군,고령인구비율,65세이상인구,15626,명
2020-09-01,46,전라남도,46780,보성군,고령인구비율,고령인구비율,38.4034997173683,%
2020-09-01,46,전라남도,46780,보성군,고령인구비율,전체인구,40689,명
2020-09-01,46,전라남도,46790,화순군,고령인구비율,65세이상인구,16700,명
2020-09-01,46,전라남도,46790,화순군,고령인구비율,고령인구비율,26.6538983321363,%
2020-09-01,46,전라남도,46790,화순군,고령인구비율,전체인구,62655,명
2020-09-01,46,전라남도,46800,장흥군,고령인구비율,65세이상인구,12876,명
2020-09-01,46,전라남도,46800,장흥군,고령인구비율,고령인구비율,34.028383413938,%
2020-09-01,46,전라남도,46800,장흥군,고령인구비율,전체인구,37839,명
2020-09-01,46,전라남도,46810,강진군,고령인구비율,65세이상인구,12026,명
2020-09-01,46,전라남도,46810,강진군,고령인구비율,고령인구비율,34.6081901637457,%
2020-09-01,46,전라남도,46810,강진군,고령인구비율,전체인구,34749,명
2020-09-01,46,전라남도,46820,해남군,고령인구비율,65세이상인구,22219,명
2020-09-01,46,전라남도,46820,해남군,고령인구비율,고령인구비율,32.1302040403164,%
2020-09-01,46,전라남도,46820,해남군,고령인구비율,전체인구,69153,명
2020-09-01,46,전라남도,46830,영암군,고령인구비율,65세이상인구,14327,명
2020-09-01,46,전라남도,46830,영암군,고령인구비율,고령인구비율,26.5324641653395,%
2020-09-01,46,전라남도,46830,영암군,고령인구비율,전체인구,53998,명
2020-09-01,46,전라남도,46840,무안군,고령인구비율,65세이상인구,17362,명
2020-09-01,46,전라남도,46840,무안군,고령인구비율,고령인구비율,20.5630499923016,%
2020-09-01,46,전라남도,46840,무안군,고령인구비율,전체인구,84433,명
2020-09-01,46,전라남도,46860,함평군,고령인구비율,65세이상인구,11708,명
2020-09-01,46,전라남도,46860,함평군,고령인구비율,고령인구비율,36.3500884845851,%
2020-09-01,46,전라남도,46860,함평군,고령인구비율,전체인구,32209,명
2020-09-01,46,전라남도,46870,영광군,고령인구비율,65세이상인구,15455,명
2020-09-01,46,전라남도,46870,영광군,고령인구비율,고령인구비율,28.9918961506716,%
2020-09-01,46,전라남도,46870,영광군,고령인구비율,전체인구,53308,명
2020-09-01,46,전라남도,46880,장성군,고령인구비율,65세이상인구,13344,명
2020-09-01,46,전라남도,46880,장성군,고령인구비율,고령인구비율,29.7790671725061,%
2020-09-01,46,전라남도,46880,장성군,고령인구비율,전체인구,44810,명
2020-09-01,46,전라남도,46890,완도군,고령인구비율,65세이상인구,16166,명
2020-09-01,46,전라남도,46890,완도군,고령인구비율,고령인구비율,32.2900229701388,%
2020-09-01,46,전라남도,46890,완도군,고령인구비율,전체인구,50065,명
2020-09-01,46,전라남도,46900,진도군,고령인구비율,65세이상인구,10242,명
2020-09-01,46,전라남도,46900,진도군,고령인구비율,고령인구비율,33.8019801980198,%
2020-09-01,46,전라남도,46900,진도군,고령인구비율,전체인구,30300,명
2020-09-01,46,전라남도,46910,신안군,고령인구비율,65세이상인구,14276,명
2020-09-01,46,전라남도,46910,신안군,고령인구비율,고령인구비율,36.3525247638206,%
2020-09-01,46,전라남도,46910,신안군,고령인구비율,전체인구,39271,명
2020-09-01,47,경상북도,47000,전체,고령인구비율,65세이상인구,568377,명
2020-09-01,47,경상북도,47000,전체,고령인구비율,고령인구비율,21.5294073529462,%
2020-09-01,47,경상북도,47000,전체,고령인구비율,전체인구,2640003,명
2020-09-01,47,경상북도,47110,포항시,고령인구비율,65세이상인구,86697,명
2020-09-01,47,경상북도,47110,포항시,고령인구비율,고령인구비율,17.2109717289585,%
2020-09-01,47,경상북도,47110,포항시,고령인구비율,전체인구,503731,명
2020-09-01,47,경상북도,47130,경주시,고령인구비율,65세이상인구,56647,명
2020-09-01,47,경상북도,47130,경주시,고령인구비율,고령인구비율,22.3551279420354,%
2020-09-01,47,경상북도,47130,경주시,고령인구비율,전체인구,253396,명
2020-09-01,47,경상북도,47150,김천시,고령인구비율,65세이상인구,32268,명
2020-09-01,47,경상북도,47150,김천시,고령인구비율,고령인구비율,22.9717800495487,%
2020-09-01,47,경상북도,47150,김천시,고령인구비율,전체인구,140468,명
2020-09-01,47,경상북도,47170,안동시,고령인구비율,65세이상인구,39017,명
2020-09-01,47,경상북도,47170,안동시,고령인구비율,고령인구비율,24.5499562697808,%
2020-09-01,47,경상북도,47170,안동시,고령인구비율,전체인구,158929,명
2020-09-01,47,경상북도,47190,구미시,고령인구비율,65세이상인구,39435,명
2020-09-01,47,경상북도,47190,구미시,고령인구비율,고령인구비율,9.4653238156044,%
2020-09-01,47,경상북도,47190,구미시,고령인구비율,전체인구,416626,명
2020-09-01,47,경상북도,47210,영주시,고령인구비율,65세이상인구,27982,명
2020-09-01,47,경상북도,47210,영주시,고령인구비율,고령인구비율,27.0349651700917,%
2020-09-01,47,경상북도,47210,영주시,고령인구비율,전체인구,103503,명
2020-09-01,47,경상북도,47230,영천시,고령인구비율,65세이상인구,28560,명
2020-09-01,47,경상북도,47230,영천시,고령인구비율,고령인구비율,28.0845289252948,%
2020-09-01,47,경상북도,47230,영천시,고령인구비율,전체인구,101693,명
2020-09-01,47,경상북도,47250,상주시,고령인구비율,65세이상인구,30346,명
2020-09-01,47,경상북도,47250,상주시,고령인구비율,고령인구비율,31.0638864150519,%
2020-09-01,47,경상북도,47250,상주시,고령인구비율,전체인구,97689,명
2020-09-01,47,경상북도,47280,문경시,고령인구비율,65세이상인구,21427,명
2020-09-01,47,경상북도,47280,문경시,고령인구비율,고령인구비율,30.0729824561404,%
2020-09-01,47,경상북도,47280,문경시,고령인구비율,전체인구,71250,명
2020-09-01,47,경상북도,47290,경산시,고령인구비율,65세이상인구,43938,명
2020-09-01,47,경상북도,47290,경산시,고령인구비율,고령인구비율,16.7503459633793,%
2020-09-01,47,경상북도,47290,경산시,고령인구비율,전체인구,262311,명
2020-09-01,47,경상북도,47720,군위군,고령인구비율,65세이상인구,9382,명
2020-09-01,47,경상북도,47720,군위군,고령인구비율,고령인구비율,40.1884771899764,%
2020-09-01,47,경상북도,47720,군위군,고령인구비율,전체인구,23345,명
2020-09-01,47,경상북도,47730,의성군,고령인구비율,65세이상인구,21400,명
2020-09-01,47,경상북도,47730,의성군,고령인구비율,고령인구비율,41.2371134020619,%
2020-09-01,47,경상북도,47730,의성군,고령인구비율,전체인구,51895,명
2020-09-01,47,경상북도,47750,청송군,고령인구비율,65세이상인구,9317,명
2020-09-01,47,경상북도,47750,청송군,고령인구비율,고령인구비율,37.1491228070175,%
2020-09-01,47,경상북도,47750,청송군,고령인구비율,전체인구,25080,명
2020-09-01,47,경상북도,47760,영양군,고령인구비율,65세이상인구,6251,명
2020-09-01,47,경상북도,47760,영양군,고령인구비율,고령인구비율,37.5007498950147,%
2020-09-01,47,경상북도,47760,영양군,고령인구비율,전체인구,16669,명
2020-09-01,47,경상북도,47770,영덕군,고령인구비율,65세이상인구,13692,명
2020-09-01,47,경상북도,47770,영덕군,고령인구비율,고령인구비율,37.4180148666375,%
2020-09-01,47,경상북도,47770,영덕군,고령인구비율,전체인구,36592,명
2020-09-01,47,경상북도,47820,청도군,고령인구비율,65세이상인구,15973,명
2020-09-01,47,경상북도,47820,청도군,고령인구비율,고령인구비율,37.6437594268477,%
2020-09-01,47,경상북도,47820,청도군,고령인구비율,전체인구,42432,명
2020-09-01,47,경상북도,47830,고령군,고령인구비율,65세이상인구,9827,명
2020-09-01,47,경상북도,47830,고령군,고령인구비율,고령인구비율,31.3021596483404,%
2020-09-01,47,경상북도,47830,고령군,고령인구비율,전체인구,31394,명
2020-09-01,47,경상북도,47840,성주군,고령인구비율,65세이상인구,13869,명
2020-09-01,47,경상북도,47840,성주군,고령인구비율,고령인구비율,32.0811454743124,%
2020-09-01,47,경상북도,47840,성주군,고령인구비율,전체인구,43231,명
2020-09-01,47,경상북도,47850,칠곡군,고령인구비율,65세이상인구,18111,명
2020-09-01,47,경상북도,47850,칠곡군,고령인구비율,고령인구비율,15.7872715068995,%
2020-09-01,47,경상북도,47850,칠곡군,고령인구비율,전체인구,114719,명
2020-09-01,47,경상북도,47900,예천군,고령인구비율,65세이상인구,16762,명
2020-09-01,47,경상북도,47900,예천군,고령인구비율,고령인구비율,30.2475819257976,%
2020-09-01,47,경상북도,47900,예천군,고령인구비율,전체인구,55416,명
2020-09-01,47,경상북도,47920,봉화군,고령인구비율,65세이상인구,11514,명
2020-09-01,47,경상북도,47920,봉화군,고령인구비율,고령인구비율,36.3940955210671,%
2020-09-01,47,경상북도,47920,봉화군,고령인구비율,전체인구,31637,명
2020-09-01,47,경상북도,47930,울진군,고령인구비율,65세이상인구,13586,명
2020-09-01,47,경상북도,47930,울진군,고령인구비율,고령인구비율,27.836741384256,%
2020-09-01,47,경상북도,47930,울진군,고령인구비율,전체인구,48806,명
2020-09-01,47,경상북도,47940,울릉군,고령인구비율,65세이상인구,2376,명
2020-09-01,47,경상북도,47940,울릉군,고령인구비율,고령인구비율,25.8513763464259,%
2020-09-01,47,경상북도,47940,울릉군,고령인구비율,전체인구,9191,명
2020-09-01,48,경상남도,48000,전체,고령인구비율,65세이상인구,573091,명
2020-09-01,48,경상남도,48000,전체,고령인구비율,고령인구비율,17.1390675794089,%
2020-09-01,48,경상남도,48000,전체,고령인구비율,전체인구,3343770,명
2020-09-01,48,경상남도,48120,창원시,고령인구비율,65세이상인구,148429,명
2020-09-01,48,경상남도,48120,창원시,고령인구비율,고령인구비율,14.2981270608544,%
2020-09-01,48,경상남도,48120,창원시,고령인구비율,전체인구,1038101,명
2020-09-01,48,경상남도,48170,진주시,고령인구비율,65세이상인구,58365,명
2020-09-01,48,경상남도,48170,진주시,고령인구비율,고령인구비율,16.7909481642587,%
2020-09-01,48,경상남도,48170,진주시,고령인구비율,전체인구,347598,명
2020-09-01,48,경상남도,48220,통영시,고령인구비율,65세이상인구,24936,명
2020-09-01,48,경상남도,48220,통영시,고령인구비율,고령인구비율,19.3206471208083,%
2020-09-01,48,경상남도,48220,통영시,고령인구비율,전체인구,129064,명
2020-09-01,48,경상남도,48240,사천시,고령인구비율,65세이상인구,24337,명
2020-09-01,48,경상남도,48240,사천시,고령인구비율,고령인구비율,21.8382656449095,%
2020-09-01,48,경상남도,48240,사천시,고령인구비율,전체인구,111442,명
2020-09-01,48,경상남도,48250,김해시,고령인구비율,65세이상인구,60817,명
2020-09-01,48,경상남도,48250,김해시,고령인구비율,고령인구비율,11.211850267774,%
2020-09-01,48,경상남도,48250,김해시,고령인구비율,전체인구,542435,명
2020-09-01,48,경상남도,48270,밀양시,고령인구비율,65세이상인구,29580,명
2020-09-01,48,경상남도,48270,밀양시,고령인구비율,고령인구비율,28.1896847482179,%
2020-09-01,48,경상남도,48270,밀양시,고령인구비율,전체인구,104932,명
2020-09-01,48,경상남도,48310,거제시,고령인구비율,65세이상인구,26378,명
2020-09-01,48,경상남도,48310,거제시,고령인구비율,고령인구비율,10.7127047366091,%
2020-09-01,48,경상남도,48310,거제시,고령인구비율,전체인구,246231,명
2020-09-01,48,경상남도,48330,양산시,고령인구비율,65세이상인구,47599,명
2020-09-01,48,경상남도,48330,양산시,고령인구비율,고령인구비율,13.5272853350915,%
2020-09-01,48,경상남도,48330,양산시,고령인구비율,전체인구,351874,명
2020-09-01,48,경상남도,48720,의령군,고령인구비율,65세이상인구,9881,명
2020-09-01,48,경상남도,48720,의령군,고령인구비율,고령인구비율,36.8158277134021,%
2020-09-01,48,경상남도,48720,의령군,고령인구비율,전체인구,26839,명
2020-09-01,48,경상남도,48730,함안군,고령인구비율,65세이상인구,15945,명
2020-09-01,48,경상남도,48730,함안군,고령인구비율,고령인구비율,24.7447158508954,%
2020-09-01,48,경상남도,48730,함안군,고령인구비율,전체인구,64438,명
2020-09-01,48,경상남도,48740,창녕군,고령인구비율,65세이상인구,18925,명
2020-09-01,48,경상남도,48740,창녕군,고령인구비율,고령인구비율,30.7833696606916,%
2020-09-01,48,경상남도,48740,창녕군,고령인구비율,전체인구,61478,명
2020-09-01,48,경상남도,48820,고성군,고령인구비율,65세이상인구,16004,명
2020-09-01,48,경상남도,48820,고성군,고령인구비율,고령인구비율,31.052212887328,%
2020-09-01,48,경상남도,48820,고성군,고령인구비율,전체인구,51539,명
2020-09-01,48,경상남도,48840,남해군,고령인구비율,65세이상인구,16235,명
2020-09-01,48,경상남도,48840,남해군,고령인구비율,고령인구비율,37.8535288768682,%
2020-09-01,48,경상남도,48840,남해군,고령인구비율,전체인구,42889,명
2020-09-01,48,경상남도,48850,하동군,고령인구비율,65세이상인구,15415,명
2020-09-01,48,경상남도,48850,하동군,고령인구비율,고령인구비율,34.155366480546,%
2020-09-01,48,경상남도,48850,하동군,고령인구비율,전체인구,45132,명
2020-09-01,48,경상남도,48860,산청군,고령인구비율,65세이상인구,12766,명
2020-09-01,48,경상남도,48860,산청군,고령인구비율,고령인구비율,36.4972268282921,%
2020-09-01,48,경상남도,48860,산청군,고령인구비율,전체인구,34978,명
2020-09-01,48,경상남도,48870,함양군,고령인구비율,65세이상인구,13130,명
2020-09-01,48,경상남도,48870,함양군,고령인구비율,고령인구비율,33.5376756066411,%
